"","gene_id","target_id","gene_description","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"475","Phvul.008G077300","Phvul.008G077300.6","",0.000218062605836165,0.0126003459839689,13.6686676591392,16.7904694948533,1,2.99842984038173,3.35809389897067,0.278622823972477,3.07947107499819,0.137893901584789,3.07947107499819
"476","Phvul.010G045000","Phvul.010G045000.2","",0.000220472983025207,0.0126069207606101,13.6480260237164,2.70270368837014,1,6.41697590312093,0.540540737674029,0.00598052880742595,0.534560208866602,0.0157210488404006,0.534560208866602
"477","Phvul.003G244100","Phvul.003G244100.1","",0.000219873369487998,0.0126069207606101,13.653139582063,0.630127857498562,1,5.11845094672715,0.126025571499713,0.00579086882848769,0.120234702671225,0.0251941428662245,0.120234702671225
"478","Phvul.005G111700","Phvul.005G111700.1","3.1.7.11 - Geranyl diphosphate diphosphatase / Geranyl pyrophosphate pyrophosphatase (1 of 4)",0.000220238388903026,0.0126069207606101,13.6500249928733,22.6792297207941,1,1.64782501688568,4.53584594415883,0.0849678099499393,4.45087813420889,0.761943552431759,4.45087813420889
"479","Phvul.011G127200","Phvul.011G127200.1","K10084 - ER degradation enhancer, mannosidase alpha-like 1 (EDEM1)  (1 of 2)",0.000219671854715795,0.0126069207606101,13.6548612733572,23.520785687875,1,1.26847985765121,4.70415713757499,0.0281331879720031,4.67602394960299,1.22531286131602,4.67602394960299
"480","Phvul.007G170900","Phvul.007G170900.1","PTHR13683:SF379 - ASPARTYL PROTEASE-LIKE PROTEIN (1 of 3)",0.000219369324718293,0.0126069207606101,13.6574490034364,4.42159613818357,1,4.89960278529896,0.884319227636714,0.0102790980697015,0.874040129567012,0.0281582024878342,0.874040129567012
"481","Phvul.010G040900","Phvul.010G040900.1","PTHR11566:SF80 - DYNAMIN-RELATED PROTEIN 1C (1 of 3)",0.000222090961227253,0.0126467440099677,13.634297371176,1.3078894701748,1,6.03908138526747,0.261577894034959,0.00254145201229531,0.259036442022664,0.0171810001998365,0.259036442022664
"482","Phvul.006G036800","Phvul.006G036800.1","PTHR31642:SF57 - SPERMIDINE HYDROXYCINNAMOYL TRANSFERASE (1 of 9)",0.000221631729182918,0.0126467440099677,13.6381837164081,5.06846851291874,1,3.85936193159004,1.01369370258375,0.0405790663448853,0.973114636238863,0.0551565060653251,0.973114636238863
"483","Phvul.003G015500","Phvul.003G015500.1","2.7.13.3//3.1.3.16 - Histidine kinase / Protein kinase (histidine) // Protein-serine/threonine phosphatase / Serine/threonine specific protein phosphatase (1 of 2)",0.000224071779958325,0.0126812125724232,13.6176265559462,0.987544487628622,1,5.65957547646603,0.197508897525724,0.00196733077708309,0.195541566748641,0.0196387923253528,0.195541566748641
"484","Phvul.003G015500","Phvul.003G015500.2","",0.000224071779958325,0.0126812125724232,13.6176265559462,0.987544487628622,1,5.65957547646603,0.197508897525724,0.00196733077708309,0.195541566748641,0.0196387923253528,0.195541566748641
"485","Phvul.003G206400","Phvul.003G206400.1","KOG0156 - Cytochrome P450 CYP2 subfamily (1 of 118)",0.000224082344067667,0.0126812125724232,13.6175380457607,0.886770354543956,1,6.28261481154162,0.177354070908791,0.00200352386642454,0.175350547042367,0.0161099468928041,0.175350547042367
"486","Phvul.004G085676","Phvul.004G085676.1","PTHR13994//PTHR13994:SF15 - NUDIX HYDROLASE RELATED // SUBFAMILY NOT NAMED (1 of 2)",0.000224873285591418,0.0126997882091104,13.6109231463732,1.63986091271018,1,4.73230826731055,0.327972182542035,0.0104868643982416,0.317485318143794,0.0309173843396529,0.317485318143794
"487","Phvul.004G099100","Phvul.004G099100.1","PF00560//PF08263//PF13855 - Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 49)",0.000226003546924869,0.0127374114013283,13.6015109813879,24.7649053461133,1,1.86620179771107,4.95298106922265,0.0466973785732447,4.90628369064941,0.577480880558782,4.90628369064941
"488","Phvul.004G155500","Phvul.004G155500.1","PTHR27009:SF21 - PR5-LIKE RECEPTOR KINASE-RELATED (1 of 19)",0.000228756037999134,0.0127695529999778,13.5787867827553,3.74016638194392,1,5.21106082636904,0.748033276388783,0.00837348444224956,0.739659791946534,0.0240917305168623,0.739659791946534
"489","Phvul.006G102200","Phvul.006G102200.1","PTHR22595:SF62 - HEVEIN-LIKE PREPROPROTEIN (1 of 2)",0.000228900064706128,0.0127695529999778,13.577605315187,1.6868814922427,1,6.5965510266121,0.337376298448541,0.00158155992325158,0.335794738525289,0.0153799484452919,0.335794738525289
"490","Phvul.006G137200","Phvul.006G137200.2","PTHR23324//PTHR23324:SF79 - SEC14 RELATED PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",0.000227774908285419,0.0127695529999778,13.5868551024841,22.6781745437191,1,1.24385189609301,4.53563490874382,0.0136897303294221,4.52194517841439,1.26326189093903,4.52194517841439
"491","Phvul.006G137200","Phvul.006G137200.3","",0.000227774908285419,0.0127695529999778,13.5868551024841,22.6781745437191,1,1.24385189609301,4.53563490874382,0.0136897303294221,4.52194517841439,1.26326189093903,4.52194517841439
"492","Phvul.006G134044","Phvul.006G134044.2","",0.000228120259764737,0.0127695529999778,13.5840111176673,4.072857118701,1,4.43477808362384,0.814571423740201,0.150081286580381,0.66449013715982,0.0365813875910201,0.66449013715982
"493","Phvul.010G137800","Phvul.010G137800.1","PTHR31953:SF16 - BETA-FRUCTOFURANOSIDASE, INSOLUBLE ISOENZYME CWINV1-RELATED (1 of 3)",0.000230876586324076,0.0128428387659769,13.5614669342295,5.69984475246445,1,4.09590608563288,1.13996895049289,0.0226541183812645,1.11731483211163,0.0452223203942139,1.11731483211163
"494","Phvul.004G144200","Phvul.004G144200.1","PTHR10217:SF475 - CYCLIC NUCLEOTIDE-GATED ION CHANNEL 19-RELATED (1 of 6)",0.000231617487855087,0.0128428387659769,13.5554532914742,2.74188944103197,1,5.03205598427965,0.548377888206394,0.00694926039152358,0.54142862781487,0.0262948636113489,0.54142862781487
"495","Phvul.002G249300","Phvul.002G249300.1","PTHR24343:SF101 - SERINE/THREONINE-PROTEIN KINASE SRK2A-RELATED (1 of 3)",0.000231191427723318,0.0128428387659769,13.5589091023012,30.5319216239191,1,2.12243478223963,6.10638432478381,0.0476453462976407,6.05873897848617,0.416235394597345,6.05873897848617
"496","Phvul.008G279600","Phvul.008G279600.1","PTHR13301//PTHR13301:SF54 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 6)",0.000237137325776899,0.0131223955254003,13.5112516078564,0.832185767871676,1,4.44427787299125,0.166437153574335,0.0136118501095753,0.15282530346476,0.0363884876985461,0.15282530346476
"497","Phvul.010G165100","Phvul.010G165100.1","K15813 - beta-amyrin synthase (LUP4)  (1 of 8)",0.000237784255216761,0.0131317192211961,13.5061391546416,0.961418516526716,1,7.24899674263519,0.192283703305344,0.000841733120335345,0.191441970185008,0.0159128307603088,0.191441970185008
"498","Phvul.006G018600","Phvul.006G018600.1","PTHR11413//PTHR11413:SF50 - CYSTATIN FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 1)",0.000238996248821011,0.0131721486774905,13.4965988177624,0.590057300638612,1,8.16760779097936,0.118011460127723,0.000328521492535201,0.117682938635187,0.0208308943894862,0.117682938635187
"499","Phvul.009G032400","Phvul.009G032400.1","PTHR12480:SF5 - BIFUNCTIONAL ARGININE DEMETHYLASE AND LYSYL-HYDROXYLASE JMJD6 (1 of 1)",0.000240369556742326,0.013221289025865,13.4858474234449,0.526006524080981,1,6.45408639718304,0.105201304816196,0.00147730354256479,0.103724001273631,0.0156363990479436,0.103724001273631
"500","Phvul.003G224800","Phvul.003G224800.1","PTHR31692:SF10 - EXPANSIN-LIKE B1 (1 of 4)",0.000246233583553423,0.0132416641237562,13.4406249382208,2.73124512414685,1,3.37109331115636,0.54624902482937,0.0446783230441248,0.501570701785246,0.0901537737484259,0.501570701785246
"501","Phvul.003G058000","Phvul.003G058000.1","PTHR31828:SF1 - PHOSPHOLIPASE A1-IIALPHA-RELATED (1 of 3)",0.00024439570500038,0.0132416641237562,13.4546805461935,1.78768560261038,1,5.47530257944399,0.357537120522076,0.00437519145356136,0.353161929068516,0.0212772287815192,0.353161929068516
"502","Phvul.009G163500","Phvul.009G163500.1","PTHR24056//PTHR24056:SF209 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 1)",0.000242767871883377,0.0132416641237562,13.4672190277098,0.357915464675055,1,6.51437068551035,0.0715830929350113,0.00148749617634509,0.0700955967586659,0.0155142176734106,0.0700955967586659
"503","Phvul.007G009500","Phvul.007G009500.1","PTHR11614:SF92 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED (1 of 1)",0.000247494214139503,0.0132416641237562,13.4310449690714,0.525188534756288,1,7.93580078945053,0.105037706951258,0.000386114795655504,0.104651592155602,0.0190942013651234,0.104651592155602
"504","Phvul.001G105700","Phvul.001G105700.1","PTHR12385:SF51 - F20H23.27 PROTEIN-RELATED (1 of 2)",0.000245437391054211,0.0132416641237562,13.4467009827715,1.09080537149617,1,6.23642437482766,0.218161074299234,0.00695681677976619,0.211204257519467,0.016278864234405,0.211204257519467
"505","Phvul.002G059000","Phvul.002G059000.1","3.1.1.3//3.1.1.32 - Triacylglycerol lipase / Triglyceride lipase // Phospholipase A(1) / Phospholipase A1 (1 of 1)",0.00024526043235991,0.0132416641237562,13.4480541191253,0.498796488184014,1,6.24109099740043,0.0997592976368029,0.00201351888902172,0.0977457787477811,0.0162610179917643,0.0977457787477811
"506","Phvul.002G168000","Phvul.002G168000.1","",0.000243789992611116,0.0132416641237562,13.4593362225292,0.485072879259365,1,8.3089324809159,0.0970145758518725,0.000272419766798112,0.096742156085075,0.0220934390393938,0.096742156085075
"507","Phvul.002G256300","Phvul.002G256300.1","K07893 - Ras-related protein Rab-6A (RAB6A)  (1 of 4)",0.000242858444449429,0.0132416641237562,13.4665191641339,0.383628174022396,1,5.59548583227332,0.0767256348044795,0.00351594884069064,0.0732096859637886,0.0201748448989894,0.0732096859637886
"508","Phvul.002G332600","Phvul.002G332600.1","",0.000243454855941726,0.0132416641237562,13.4619171894551,0.652063651114225,1,6.11534195822744,0.130412730222845,0.00237779455904199,0.128034935663803,0.0167998160941277,0.128034935663803
"509","Phvul.002G333800","Phvul.002G333800.2","",0.000247025482206714,0.0132416641237562,13.434601270264,22.6355059813141,1,1.24029790994582,4.52710119626282,0.0277147289630174,4.4993864672998,1.26882961296821,4.4993864672998
"510","Phvul.002G333800","Phvul.002G333800.1","",0.000247025482206714,0.0132416641237562,13.434601270264,22.6355059813141,1,1.24029790994582,4.52710119626282,0.0277147289630174,4.4993864672998,1.26882961296821,4.4993864672998
"511","Phvul.002G333800","Phvul.002G333800.6","",0.000247025482206714,0.0132416641237562,13.434601270264,22.6355059813141,1,1.24029790994582,4.52710119626282,0.0277147289630174,4.4993864672998,1.26882961296821,4.4993864672998
"512","Phvul.002G333800","Phvul.002G333800.7","",0.000247025482206714,0.0132416641237562,13.434601270264,22.6355059813141,1,1.24029790994582,4.52710119626282,0.0277147289630174,4.4993864672998,1.26882961296821,4.4993864672998
"513","Phvul.002G333800","Phvul.002G333800.8","",0.000247025482206714,0.0132416641237562,13.434601270264,22.6355059813141,1,1.24029790994582,4.52710119626282,0.0277147289630174,4.4993864672998,1.26882961296821,4.4993864672998
"514","Phvul.008G036701","Phvul.008G036701.1","",0.000249901648211692,0.0133444563005181,13.4128859067501,4.00602420201908,1,3.26532591801892,0.801204840403816,0.109801785635452,0.691403054768364,0.101291635151219,0.691403054768364
"515","Phvul.003G294300","Phvul.003G294300.1","PTHR24349//PTHR24349:SF115 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 3)",0.000250629600629946,0.0133573410650294,13.407429729309,0.42106950172532,1,7.22198565025655,0.0842139003450636,0.000876679316377236,0.0833372210286868,0.0158381515721043,0.0833372210286868
"516","Phvul.009G156400","Phvul.009G156400.2","1.2.1.25 - 2-oxoisovalerate dehydrogenase (acylating) (1 of 2)",0.000252420591463995,0.0134169540686094,13.3940735211958,0.797929493719409,1,6.14295646872618,0.159585898743882,0.00666273866931037,0.152923160074571,0.0166715328027203,0.152923160074571
"517","Phvul.008G167825","Phvul.008G167825.1","",0.000252725808047185,0.0134169540686094,13.3918069152949,23.0759863609411,1,1.24916064636342,4.61519727218821,0.0285246216091639,4.58667265057905,1.25498837322202,4.58667265057905
"518","Phvul.002G158600","Phvul.002G158600.1","",0.000254170658036591,0.0134676101373172,13.3811144468689,1.80676026769285,1,5.79896927150279,0.36135205353857,0.00364896516190948,0.35770308837666,0.0186057502263262,0.35770308837666
"519","Phvul.008G158106","Phvul.008G158106.1","K13495 - cis-zeatin O-glucosyltransferase (CISZOG)  (1 of 5)",0.000258190798052455,0.0135734242468125,13.3516830847096,1.12780924401539,1,4.77549236625855,0.225561848803078,0.00972953701304384,0.215832311790034,0.0301536847257763,0.215832311790034
"520","Phvul.007G080400","Phvul.007G080400.1","PF02496 - ABA/WDS induced protein (ABA_WDS)  (1 of 2)",0.00025777252195799,0.0135734242468125,13.3547236681961,2.94773615923864,1,6.39393341123992,0.589547231847727,0.00225896041780458,0.587288271429923,0.0157770967127438,0.587288271429923
"521","Phvul.002G080000","Phvul.002G080000.1","PF13947//PF14380 - Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)  // Wall-associated receptor kinase C-terminal (WAK_assoc)  (1 of 4)",0.00025815604599231,0.0135734242468125,13.3519355194374,0.557707190611126,1,5.64281203893124,0.111541438122225,0.00388903900781489,0.10765239911441,0.0197753943198242,0.10765239911441
"522","Phvul.002G239100","Phvul.002G239100.1","PTHR31314:SF10 - HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN-RELATED (1 of 3)",0.000258640320657373,0.0135734242468125,13.3484208902343,1.63594696288731,1,4.45492925245751,0.327189392577463,0.00605411034647772,0.321135282230985,0.0361739767863332,0.321135282230985
"523","Phvul.002G239100","Phvul.002G239100.2","",0.000258640320657373,0.0135734242468125,13.3484208902343,1.63594696288731,1,4.45492925245751,0.327189392577463,0.00605411034647772,0.321135282230985,0.0361739767863332,0.321135282230985
"524","Phvul.L001078","Phvul.L001078.1","",0.000259610492490261,0.0135983381438553,13.3413997665437,2.03928760369621,1,4.30090035839434,0.407857520739242,0.0173588042706857,0.390498716468556,0.0395084829704416,0.390498716468556
"525","Phvul.002G049301","Phvul.002G049301.1","PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 40)",0.000260823599604447,0.0136358577873205,13.3326576375895,1.34725445949072,1,5.97488472577893,0.269450891898145,0.00275349755664077,0.266697394341504,0.0175303453807878,0.266697394341504
"526","Phvul.010G045000","Phvul.010G045000.1","",0.000262541199961917,0.0136640448851715,13.3203497681957,3.23161192747182,1,5.88468393438206,0.646322385494365,0.0170959304786639,0.629226455015701,0.0180603021400001,0.629226455015701
"527","Phvul.010G025232","Phvul.010G025232.1","PTHR11017//PTHR11017:SF163 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 62)",0.000263851925133562,0.0136640448851715,13.3110119339495,1.15756347058028,1,4.27189648930782,0.231512694116056,0.0137957422678663,0.21771695184819,0.0402088067764478,0.21771695184819
"528","Phvul.007G140600","Phvul.007G140600.1","K00051 - malate dehydrogenase (NADP+) (E1.1.1.82)  (1 of 1)",0.000262222236276342,0.0136640448851715,13.3226292295365,0.939807005120394,1,6.74902475013607,0.187961401024079,0.00110690191929861,0.18685449910478,0.015238527381294,0.18685449910478
"529","Phvul.006G143200","Phvul.006G143200.1","2.3.1.75 - Long-chain-alcohol O-fatty-acyltransferase / Wax synthase (1 of 7)",0.000263315257795784,0.0136640448851715,13.3148295804027,3.82408468583534,1,3.24485670175992,0.764816937167069,0.0490343882438937,0.715782548923175,0.10364145998158,0.715782548923175
"530","Phvul.002G243900","Phvul.002G243900.2","",0.000263635262248941,0.0136640448851715,13.3125522480664,36.6311541790166,1,1.77145854705763,7.32623083580331,1.28817176013074,6.03805907567257,0.651452880287498,6.03805907567257
"531","Phvul.003G007300","Phvul.003G007300.1","PF03000 - NPH3 family (NPH3)  (1 of 37)",0.000266339456172671,0.0136673235978946,13.2934181971507,8.06226844294174,1,2.98022522437022,1.61245368858835,0.145171334940977,1.46728235364737,0.140927140803832,1.46728235364737
"532","Phvul.005G162600","Phvul.005G162600.1","PTHR27003:SF105 - LEUCINE-RICH REPEAT PROTEIN KINASE-RELATED (1 of 25)",0.000266405003274443,0.0136673235978946,13.2929568402877,6.15639773848294,1,2.73905647648591,1.23127954769659,0.155625638852116,1.07565390884447,0.189503114400027,1.07565390884447
"533","Phvul.002G224800","Phvul.002G224800.1","PTHR11802:SF90 - SERINE CARBOXYPEPTIDASE-LIKE 31-RELATED (1 of 2)",0.000265329534823777,0.0136673235978946,13.3005410859323,1.03423899246822,1,5.15180284327249,0.206847798493644,0.0279907704401368,0.178857028053508,0.0247888617517842,0.178857028053508
"534","Phvul.002G303600","Phvul.002G303600.1","PTHR10357:SF169 - ISOAMYLASE 1, CHLOROPLASTIC (1 of 1)",0.000266037852408168,0.0136673235978946,13.2955425276398,0.286777687775707,1,6.0860552611868,0.0573555375551418,0.00225052920042236,0.055105008354719,0.0169416398663482,0.055105008354719
"535","Phvul.002G111900","Phvul.002G111900.1","K09755 - ferulate-5-hydroxylase (CYP84A, F5H)  (1 of 3)",0.000264758624284398,0.0136673235978946,13.3045797694607,4.22187187655918,1,5.25986507619835,0.844374375311835,0.00771219224005184,0.836662183071784,0.0235367885703021,0.836662183071784
"536","Phvul.004G005300","Phvul.004G005300.1","PTHR11122:SF21 - ALDOSE 1-EPIMERASE FAMILY PROTEIN-RELATED (1 of 1)",0.000269365714869559,0.0137257226697325,13.2722361394218,0.693781955494277,1,5.51074941787423,0.138756391098855,0.00227635961711664,0.136480031481739,0.0209393710774088,0.136480031481739
"537","Phvul.004G005300","Phvul.004G005300.2","",0.000269365714869559,0.0137257226697325,13.2722361394218,0.693781955494277,1,5.51074941787423,0.138756391098855,0.00227635961711664,0.136480031481739,0.0209393710774088,0.136480031481739
"538","Phvul.001G020100","Phvul.001G020100.1","3.1.1.26 - Galactolipase (1 of 7)",0.000269543648449222,0.0137257226697325,13.2709981845467,2.01747143488907,1,5.92246493308895,0.403494286977814,0.00328482214431311,0.400209464833502,0.0178331316288918,0.400209464833502
"539","Phvul.L008543","Phvul.L008543.1","PTHR12526:SF364 - GLYCOSYL TRANSFERASE FAMILY PROTEIN (1 of 1)",0.000269285089954573,0.0137257226697325,13.2727973504993,1.44917502459575,1,3.77994848846081,0.289835004919151,0.0250791666459333,0.264755838273217,0.0594239076247933,0.264755838273217
"540","Phvul.008G151139","Phvul.008G151139.1","PTHR31238:SF42 - GERMIN-LIKE PROTEIN SUBFAMILY 1 MEMBER 10-RELATED (1 of 12)",0.000273034860513838,0.0138777552157839,13.2468736591503,2.65429207242414,1,4.85978802380182,0.530858414484829,0.0106145533622113,0.520243861122617,0.0287688020043376,0.520243861122617
"541","Phvul.L003700","Phvul.L003700.1","K02922 - large subunit ribosomal protein L37e (RP-L37e, RPL37)  (1 of 4)",0.000273583187361224,0.0138799218918734,13.2431129565122,0.794484487192087,1,6.60268205708012,0.158896897438417,0.00156677530211436,0.157330122136303,0.0153714918817367,0.157330122136303
"542","Phvul.009G259650","Phvul.009G259650.1","K12133 - MYB-related transcription factor LHY (LHY)  (1 of 3)",0.000276390358044395,0.0139450113184642,13.2239782044893,0.574433044024331,1,5.53911208378885,0.114886608804866,0.00117740996202684,0.113709198842839,0.0206765906746872,0.113709198842839
"543","Phvul.009G259650","Phvul.009G259650.2","",0.000276390358044395,0.0139450113184642,13.2239782044893,0.574433044024331,1,5.53911208378885,0.114886608804866,0.00117740996202684,0.113709198842839,0.0206765906746872,0.113709198842839
"544","Phvul.009G259650","Phvul.009G259650.3","",0.000276390358044395,0.0139450113184642,13.2239782044893,0.574433044024331,1,5.53911208378885,0.114886608804866,0.00117740996202684,0.113709198842839,0.0206765906746872,0.113709198842839
"545","Phvul.007G139300","Phvul.007G139300.1","PTHR31499:SF9 - MYB FAMILY TRANSCRIPTION FACTOR (1 of 2)",0.000277150469470047,0.0139577044688888,13.2188306927269,0.355485380962687,1,5.92451606103002,0.0710970761925373,0.00286972289001116,0.0682273533025263,0.0178210062149413,0.0682273533025263
"546","Phvul.003G291600","Phvul.003G291600.1","K01969 - 3-methylcrotonyl-CoA carboxylase beta subunit (E6.4.1.4B)  (1 of 1)",0.000278854315314248,0.0139651205358794,13.207343679709,0.358534384205673,1,7.35466250767741,0.0717068768411343,0.00270748090744907,0.0689993959336856,0.0162383510968014,0.0689993959336856
"547","Phvul.008G126037","Phvul.008G126037.1","PTHR10796 - PATCHED-RELATED (1 of 3)",0.000279841742075043,0.0139651205358794,13.2007189701923,1.24615181939958,1,4.05934258394116,0.249230363879915,0.0214331672796372,0.227797196600279,0.0464755371814836,0.227797196600279
"548","Phvul.004G058500","Phvul.004G058500.1","",0.000279523032026592,0.0139651205358794,13.2028546375216,2.16721419510602,1,4.07477630165473,0.433442839021204,0.0202391433929505,0.413203695628253,0.0459358715264977,0.413203695628253
"549","Phvul.006G181500","Phvul.006G181500.1","PTHR31079:SF5 - NAC DOMAIN CONTAINING PROTEIN 10 (1 of 2)",0.000278814380008167,0.0139651205358794,13.2076121055248,1.07206891962388,1,4.64361049294085,0.214413783924775,0.00458756690032016,0.209826217024455,0.0325683402365396,0.209826217024455
"550","Phvul.006G181500","Phvul.006G181500.2","",0.000278814380008167,0.0139651205358794,13.2076121055248,1.07206891962388,1,4.64361049294085,0.214413783924775,0.00458756690032016,0.209826217024455,0.0325683402365396,0.209826217024455
"551","Phvul.003G217100","Phvul.003G217100.1","PF14368 - Probable lipid transfer (LTP_2)  (1 of 66)",0.000288677703934298,0.0142819534190049,13.1424657550576,0.871928270268779,1,7.89096939584519,0.174385654053756,0.0004132030879627,0.173972450965793,0.0188019678162286,0.173972450965793
"552","Phvul.005G107900","Phvul.005G107900.1","PTHR10809:SF48 - VESICLE-ASSOCIATED PROTEIN 4-1 (1 of 3)",0.000288430431076147,0.0142819534190049,13.1440713743075,0.840176968992528,1,4.40632991123196,0.168035393798505,0.0131709096054263,0.154864484193079,0.0371688160815161,0.154864484193079
"553","Phvul.011G193966","Phvul.011G193966.1","PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 124)",0.000289130690553877,0.0142819534190049,13.1395279658585,20.452640088765,1,1.58511434883211,4.09052801775301,0.0855046701067753,4.00502334764623,0.824710606054321,4.00502334764623
"554","Phvul.008G251750","Phvul.008G251750.1","",0.000289312715450386,0.0142819534190049,13.1383487723676,8.37025673627856,1,3.81375327718221,1.67405134725571,0.0471845501480933,1.62686679710762,0.0575533604804522,1.62686679710762
"555","Phvul.001G032900","Phvul.001G032900.1","K12125 - protein EARLY FLOWERING 3 (ELF3)  (1 of 2)",0.000287155087160589,0.0142819534190049,13.1523746750516,0.264435278754994,1,6.8285430546989,0.0528870557509983,0.00111693823346714,0.0517701175175317,0.0152256065036685,0.0517701175175317
"556","Phvul.002G131100","Phvul.002G131100.1","PTHR23155//PTHR23155:SF505 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 23)",0.000287236177144635,0.0142819534190049,13.1518456219098,5.07098055979379,1,2.72802062159237,1.01419611195876,0.110639463786339,0.903556648172419,0.192153049169641,0.903556648172419
"557","Phvul.006G067800","Phvul.006G067800.1","1.3.99.6 - 3-oxo-5-beta-steroid 4-dehydrogenase / Delta(4)-3-ketosteroid 5-beta-reductase (1 of 1)",0.000291049843892355,0.0143419121459847,13.127132790142,1.34778517310731,1,4.27205562917598,0.269557034621461,0.0201880124852734,0.249369022136188,0.040204885298672,0.249369022136188
"558","Phvul.008G049500","Phvul.008G049500.1","",0.000293788643546244,0.0144509263430354,13.1095857507648,1.7602685076248,1,7.05481035510954,0.35205370152496,0.000910143138052052,0.351143558386907,0.0154504526456368,0.351143558386907
"559","Phvul.006G194700","Phvul.006G194700.1","PTHR27002:SF51 - CYSTEINE-RICH RECEPTOR-LIKE PROTEIN KINASE 25-RELATED (1 of 4)",0.000294516560008503,0.0144608157827431,13.1049498462,0.482507274557271,1,5.48627143600257,0.0965014549114544,0.00473341360540985,0.0917680413060444,0.0211715753890127,0.0917680413060444
"560","Phvul.005G002300","Phvul.005G002300.2","",0.000295614405842956,0.0144888010663779,13.0979797640381,0.288104529031478,1,6.06543957213707,0.0576209058062957,0.0027696893115589,0.0548512164947367,0.0170449251474098,0.0548512164947367
"561","Phvul.011G023500","Phvul.011G023500.1","",0.000296670762584345,0.0145146567213057,13.0912976830274,0.574408649598902,1,5.18497226355763,0.11488172991978,0.00725402579692293,0.107627704122858,0.0243952513340808,0.107627704122858
"562","Phvul.008G108500","Phvul.008G108500.2","PF00560//PF13855 - Leucine Rich Repeat (LRR_1)  // Leucine rich repeat (LRR_8)  (1 of 35)",0.000298423559445257,0.0145744331603095,13.08026295127,3.65165402215721,1,5.6690502968764,0.730330804431442,0.00426827840800427,0.726062526023438,0.019562731257851,0.726062526023438
"563","Phvul.003G120400","Phvul.003G120400.1","PTHR19241//PTHR19241:SF289 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED (1 of 1)",0.000306293440724578,0.0146406386027394,13.0315102743268,0.664129799371948,1,8.35406158249226,0.13282595987439,0.000192605841578975,0.132633354032811,0.0225323627613484,0.132633354032811
"564","Phvul.009G229900","Phvul.009G229900.1","PTHR13832//PTHR13832:SF303 - PROTEIN PHOSPHATASE 2C // SUBFAMILY NOT NAMED (1 of 1)",0.000306636267064536,0.0146406386027394,13.0294153272365,0.524771343295867,1,5.16895872657626,0.104954268659173,0.00129220032633948,0.103662068332834,0.0245841565978793,0.103662068332834
"565","Phvul.009G229900","Phvul.009G229900.8","",0.000306636267064536,0.0146406386027394,13.0294153272365,0.524771343295867,1,5.16895872657626,0.104954268659173,0.00129220032633948,0.103662068332834,0.0245841565978793,0.103662068332834
"566","Phvul.009G229900","Phvul.009G229900.9","",0.000306636267064536,0.0146406386027394,13.0294153272365,0.524771343295867,1,5.16895872657626,0.104954268659173,0.00129220032633948,0.103662068332834,0.0245841565978793,0.103662068332834
"567","Phvul.009G229900","Phvul.009G229900.6","",0.000306636267064536,0.0146406386027394,13.0294153272365,0.524771343295867,1,5.16895872657626,0.104954268659173,0.00129220032633948,0.103662068332834,0.0245841565978793,0.103662068332834
"568","Phvul.009G229900","Phvul.009G229900.10","",0.000306636267064536,0.0146406386027394,13.0294153272365,0.524771343295867,1,5.16895872657626,0.104954268659173,0.00129220032633948,0.103662068332834,0.0245841565978793,0.103662068332834
"569","Phvul.009G075000","Phvul.009G075000.1","PTHR10641:SF519 - TRANSCRIPTION FACTOR RAX2 (1 of 2)",0.000306339144224638,0.0146406386027394,13.0312308523214,0.72335258800257,1,6.06882851016208,0.144670517600514,0.00223594713954244,0.142434570460971,0.0170277544284408,0.142434570460971
"570","Phvul.009G044400","Phvul.009G044400.1","K05279 - flavonol 3-O-methyltransferase (E2.1.1.76)  (1 of 1)",0.000307246979093449,0.0146406386027394,13.0256892248858,0.365612076406458,1,7.94591954716766,0.0731224152812917,0.000377203234308548,0.072745212046983,0.0191620243555088,0.072745212046983
